Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Siphiwe Ed check this out,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Sound's good when are we going to start and is there any preparation for this scholarship? Like is there anytest beforehand,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Sunita Henkeman Nicolene Henkeman,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Veronica Tsimakwane,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Will i be required to pay you anything during or after the scholarship?,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,"Woow scholarship holders not only study for free, they also receive stipend?
What are the terms and conditions?",122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,Yeah right...and pigs fly.,122,1347,100,27,64,9,4517,2900
926011594215556_2450730025077031,2022-11-16,16:08:02,photo,"Getting paid to study? 🤔 Yes, please.

Apply for our Data Engineering Scholarship and receive a monthly stipend while studying.

Hurry up, applications close at midnight on Friday 18 November.

Follow the link below for more details and how to apply.

https://bit.ly/3mN75EP

#ExploreAIAcademy #DataEngineering #GetPaidToStudy #Scholarship",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2450730025077031/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBrL4KceyXWw8sNlngHbOHL5nzGIY_lw8wOfPRRbFP4kQ&oe=644510C8,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315126653_2450730021743698_1602297938199413556_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEVr86g1KrYkKXPhWFp9mgtNxAj7c6gVHY3ECPtzqBUdtFXjTZKPAlAL0t7un6eJi0&_nc_ohc=aPa9k9KnQaIAX-YLH-i&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBBafSuYe5-YdcxIut-cAW20Yw7TjHPrbnir480Q7BTKA&oe=644510C8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2450730025077031,"hello, i been trying to get access to the dashboard but i keep getting the connection timed out error. is the problem on my side only??? Explore AI Academy",122,1347,100,27,64,9,4517,2900
926011594215556_2452584111558289,2022-11-18,14:37:00,photo,"From working in sales to junior data scientist 🚀 

Hard work pays off.
Congratulations on your exciting new career, Thembinkosi.

#ExploreAIAcademy #DataScience #DataEngineering
#CareerChange",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2452584111558289/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315960114_2452584108224956_2848126954818183368_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHsdkIWTHdgdPiRxwem_yUXqOOGJDGnZ6ao44YkMadnplPnEGpAfque4lwowv8Jo9c&_nc_ohc=yhqiC5VXhoMAX-NwkGs&_nc_oc=AQnje3WUOerULVcwxkRdBDABY2t8XSCW2Dz1xJDGJMdZUbsDJHMbVwM-2bxKGQVVbDY&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDu5jWmL0FfXvqCDdewhgKhs-Q0If4bEPD9R3JtLib71Q&oe=6445DF04,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/315960114_2452584108224956_2848126954818183368_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHsdkIWTHdgdPiRxwem_yUXqOOGJDGnZ6ao44YkMadnplPnEGpAfque4lwowv8Jo9c&_nc_ohc=yhqiC5VXhoMAX-NwkGs&_nc_oc=AQnje3WUOerULVcwxkRdBDABY2t8XSCW2Dz1xJDGJMdZUbsDJHMbVwM-2bxKGQVVbDY&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCftUf98q7d6ZtUsDYabMatwinJt85aI1Sm9I5-uLlDHw&oe=6445DF04,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2452584111558289,,34,,22,2,0,4,1596,1528
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCkrZhBwGcyLdBkUOm6VdedEgVqrduLyB-2zr_mM_TWCA&oe=644537F6,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBx-Udjv9eHtK1-mcqLwY9Qjav25iUurgCsJOdcPgyuAg&oe=644537F6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,Exactly,14,,12,1,7,3,1155,1086
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCkrZhBwGcyLdBkUOm6VdedEgVqrduLyB-2zr_mM_TWCA&oe=644537F6,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBx-Udjv9eHtK1-mcqLwY9Qjav25iUurgCsJOdcPgyuAg&oe=644537F6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,"I can't wait to begin my journey, I hope my application will be successful",14,,12,1,7,3,1155,1086
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCkrZhBwGcyLdBkUOm6VdedEgVqrduLyB-2zr_mM_TWCA&oe=644537F6,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBx-Udjv9eHtK1-mcqLwY9Qjav25iUurgCsJOdcPgyuAg&oe=644537F6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,So true,14,,12,1,7,3,1155,1086
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCkrZhBwGcyLdBkUOm6VdedEgVqrduLyB-2zr_mM_TWCA&oe=644537F6,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=wV9F3WwJUosAX_FKn_6&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBx-Udjv9eHtK1-mcqLwY9Qjav25iUurgCsJOdcPgyuAg&oe=644537F6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,i think it leads to one job which is google search,14,,12,1,7,3,1155,1086
926011594215556_2457575547725812,2022-11-24,10:00:18,album,"Congratulations, Explorers! 🚀

Our Explorers achieved outstanding results at the BRICS Future Skills Challenge 2022. 

Our South African teams had the opportunity to benchmark their skills at a global BRICS level and gain access to cutting-edge training and global experience. 

In this multi-day online hackathon, participants worked on real-world problems showcasing their specialised skills.

The following ExploreAI Academy alumni were among the 15 South African students who won medals in the hackathon hosted by China. 

🥈Silver:
 - Tosin Adebowale
🥉Bronze:
 - David Odimegwu
🏅Medals of excellence:
- Chukwudi Okereafor
- Mogoboya Matibidi
- Michael Oluwatosin Omosebi

#ExploreAIAcademy #BRICS #DataScience",https://www.facebook.com/926011594215556/posts/2457575547725812/,Photos from Explore AI Academy's post,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=qCbfQPdSJMAAX8e5hva&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfB2-DTQkcnVjrydm4GJwsbLogPOn3ybNSyNXb4kcbENKw&oe=644560DC,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=qCbfQPdSJMAAX8e5hva&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAm4ORZ-AeU89zbv2WNJj2XtsK92FDjFG0EN8iSeOJDKw&oe=644560DC,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2457575547725812,"Congratulations to them, well done",26,,14,,2,2,1606,1507
926011594215556_2457575547725812,2022-11-24,10:00:18,album,"Congratulations, Explorers! 🚀

Our Explorers achieved outstanding results at the BRICS Future Skills Challenge 2022. 

Our South African teams had the opportunity to benchmark their skills at a global BRICS level and gain access to cutting-edge training and global experience. 

In this multi-day online hackathon, participants worked on real-world problems showcasing their specialised skills.

The following ExploreAI Academy alumni were among the 15 South African students who won medals in the hackathon hosted by China. 

🥈Silver:
 - Tosin Adebowale
🥉Bronze:
 - David Odimegwu
🏅Medals of excellence:
- Chukwudi Okereafor
- Mogoboya Matibidi
- Michael Oluwatosin Omosebi

#ExploreAIAcademy #BRICS #DataScience",https://www.facebook.com/926011594215556/posts/2457575547725812/,Photos from Explore AI Academy's post,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=qCbfQPdSJMAAX8e5hva&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfB2-DTQkcnVjrydm4GJwsbLogPOn3ybNSyNXb4kcbENKw&oe=644560DC,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=qCbfQPdSJMAAX8e5hva&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAm4ORZ-AeU89zbv2WNJj2XtsK92FDjFG0EN8iSeOJDKw&oe=644560DC,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2457575547725812,great work guys,26,,14,,2,2,1606,1507
